dt	s	region
2010-09-30T00:00:00Z	58.78555586085362	1
2010-10-31T00:00:00Z	58.78199315481721	1
2010-11-30T00:00:00Z	58.77850902097819	1
2010-12-31T00:00:00Z	58.80656931385874	1
2011-01-31T00:00:00Z	58.8203179125065	1
2011-02-28T00:00:00Z	58.829737313352986	1
2011-03-31T00:00:00Z	58.88050548190467	1
2011-04-30T00:00:00Z	58.89460362437198	1
2011-05-31T00:00:00Z	58.89925868807673	1
2011-06-30T00:00:00Z	58.90285828223	1
2011-07-31T00:00:00Z	58.90018887859247	1
2011-08-31T00:00:00Z	58.89511389289135	1
2011-09-30T00:00:00Z	58.88681134261433	1
2011-10-31T00:00:00Z	58.880473382057005	1
2011-11-30T00:00:00Z	58.87592033947855	1
2011-12-31T00:00:00Z	58.87098649473638	1
2012-01-31T00:00:00Z	58.87343357526803	1
2012-02-29T00:00:00Z	58.871405199794566	1
2012-03-31T00:00:00Z	58.88937619425407	1
2012-04-30T00:00:00Z	58.90051161871123	1
2012-05-31T00:00:00Z	58.90193527189593	1
2012-06-30T00:00:00Z	58.9012777050067	1
2012-07-31T00:00:00Z	58.90004705230347	1
2012-08-31T00:00:00Z	58.8948188458108	1
2012-09-30T00:00:00Z	58.884704350779984	1
2012-10-31T00:00:00Z	58.876199363415225	1
2012-11-30T00:00:00Z	58.87652775000752	1
2012-12-31T00:00:00Z	58.911010059601395	1
2013-01-31T00:00:00Z	58.919573416616785	1
2013-02-28T00:00:00Z	58.91635096673722	1
2013-03-31T00:00:00Z	58.91683613013481	1
2013-04-30T00:00:00Z	58.91767070539854	1
2013-05-31T00:00:00Z	58.91902622811257	1
2013-06-30T00:00:00Z	58.91863223105902	1
2013-07-31T00:00:00Z	58.91659146077317	1
2013-08-31T00:00:00Z	58.910246216386746	1
2013-09-30T00:00:00Z	58.90211469577676	1
2013-10-31T00:00:00Z	58.892025913561476	1
2013-11-30T00:00:00Z	58.884880686187564	1
2013-12-31T00:00:00Z	58.87903118939384	1
2014-01-31T00:00:00Z	58.873836080208605	1
2014-02-28T00:00:00Z	58.87441672785893	1
2014-03-31T00:00:00Z	58.88345084419463	1
2014-04-30T00:00:00Z	58.87915402649688	1
2014-05-31T00:00:00Z	58.87649022738	1
2014-06-30T00:00:00Z	58.87343823446643	1
2014-07-31T00:00:00Z	58.867600824846406	1
2014-08-31T00:00:00Z	58.860105727559805	1
2014-09-30T00:00:00Z	58.85142908128359	1
2014-10-31T00:00:00Z	58.840688858089464	1
